Time,Kinetic Energy,Potential Energy,Total Energy
16.9,110.3298,22.2986,132.6284
17,122.8737,11.44086,134.3145
17.1,132.9382,3.566223,136.5044
17.2,138.9902,0.08171871,139.0719
17.3,139.935,1.850393,141.7854
17.4,135.5077,8.845102,144.3528
17.5,126.4195,20.0818,146.5013
17.6,114.1527,33.90063,148.0533
17.7,100.5003,48.45848,148.9588
17.8,87.08737,62.18779,149.2752
17.9,75.07644,74.04326,149.1197
18,65.10945,83.51368,148.6231
18.1,57.41315,90.48824,147.9014
18.2,51.9616,95.08391,147.0455
18.3,48.62205,97.50092,146.123
18.4,47.256,97.92757,145.1836
18.5,47.77524,96.49106,144.2663
18.6,50.16335,93.2424,143.4058
18.7,54.47137,88.16649,142.6378
18.8,60.79137,81.21413,142.0055
18.9,69.20644,72.35736,141.5638
19,79.71293,61.6716,141.3845
19.1,92.11396,49.44343,141.5574
19.2,105.8952,36.28888,142.1841
19.3,120.1168,23.24347,143.3603
19.4,133.3861,11.75528,145.1414
19.5,143.9901,3.507641,147.4977
19.6,150.2353,0.04172637,150.2771
19.7,150.937,2.267534,153.2046
19.8,145.8607,10.07812,155.9388
19.9,135.8695,22.29884,158.1684
