Time,Kinetic Energy,Potential Energy,Total Energy
0,0,49,49
0.01,0.004802,48.99519,48.99999
0.02,0.019208,48.98077,48.99998
0.03,0.04321799,48.95675,48.99997
0.04,0.07683197,48.92313,48.99996
0.05,0.1200499,48.87991,48.99995
0.06,0.1728716,48.82708,48.99995
0.07,0.2352969,48.76464,48.99994
0.08,0.3073256,48.69261,48.99994
0.09,0.3889572,48.61098,48.99994
0.1,0.4801908,48.51974,48.99993
0.11,0.5810258,48.4189,48.99993
0.12,0.6914606,48.30846,48.99992
0.13,0.8114937,48.18843,48.99992
0.14,0.9411229,48.0588,48.99992
0.15,1.080345,47.91957,48.99992
0.16,1.229158,47.77076,48.99991
0.17,1.387556,47.61235,48.9999
0.18,1.555534,47.44436,48.9999
0.19,1.733088,47.26682,48.99991
0.2,1.92021,47.0797,48.99991
0.21,2.116891,46.88302,48.99991
0.22,2.323123,46.67678,48.9999
0.23,2.538893,46.46101,48.9999
0.24,2.76419,46.23571,48.9999
0.25,2.999,46.0009,48.9999
0.26,3.243305,45.7566,48.9999
0.27,3.497088,45.50283,48.99992
0.28,3.760327,45.2396,48.99992
0.29,4.033001,44.96693,48.99993
0.3,4.315083,44.68484,48.99993
0.31,4.606546,44.39339,48.99994
0.32,4.907358,44.09257,48.99992
0.33,5.217484,43.78243,48.99992
0.34,5.536888,43.46303,48.99992
0.35,5.865527,43.13438,48.99991
0.36,6.203357,42.79655,48.99991
0.37,6.550329,42.44959,48.99992
0.38,6.90639,42.09352,48.99992
0.39,7.271482,41.72843,48.99991
0.4,7.645544,41.35437,48.99992
0.41,8.028507,40.97141,48.99992
0.42,8.4203,40.57961,48.99991
0.43,8.820846,40.17906,48.99991
0.44,9.230062,39.76984,48.9999
0.45,9.647859,39.35204,48.9999
0.46,10.07414,38.92575,48.99989
0.47,10.50881,38.49108,48.99989
0.48,10.95176,38.04814,48.9999
0.49,11.40287,37.59703,48.9999
0.5,11.86203,37.13787,48.99989
0.51,12.32909,36.67079,48.99988
0.52,12.80394,36.19595,48.99989
0.53,13.28643,35.71347,48.9999
0.54,13.7764,35.2235,48.99989
0.55,14.2737,34.7262,48.9999
0.56,14.77815,34.22176,48.99991
0.57,15.28959,33.71033,48.99992
0.58,15.80782,33.19209,48.99991
0.59,16.33266,32.66726,48.99991
0.6,16.8639,32.13602,48.99992
0.61,17.40133,31.5986,48.99993
0.62,17.94473,31.05519,48.99992
0.63,18.49387,30.50605,48.99992
0.64,19.04851,29.95141,48.99992
0.65,19.6084,29.39153,48.99993
0.66,20.17327,28.82665,48.99993
0.67,20.74287,28.25705,48.99992
0.68,21.31691,27.68302,48.99992
0.69,21.89509,27.10483,48.99992
0.7,22.47713,26.52279,48.99992
0.71,23.06271,25.93722,48.99992
0.72,23.65151,25.34842,48.99992
0.73,24.24319,24.75672,48.99992
0.74,24.83743,24.16248,48.99992
0.75,25.43387,23.56605,48.99992
0.76,26.03215,22.96776,48.99992
0.77,26.63191,22.36801,48.99992
0.78,27.23275,21.76716,48.99991
0.79,27.83429,21.16561,48.9999
0.8,28.43615,20.56375,48.9999
0.81,29.0379,19.96199,48.99989
0.82,29.63914,19.36074,48.99988
0.83,30.23944,18.76044,48.99988
0.84,30.83837,18.16152,48.99989
0.85,31.43549,17.5644,48.99989
0.86,32.03035,16.96953,48.99989
0.87,32.62251,16.37738,48.99989
0.88,33.2115,15.78839,48.99989
0.89,33.79686,15.20303,48.99989
0.9,34.37812,14.62177,48.99989
0.91,34.95479,14.04509,48.99988
0.92,35.52641,13.47346,48.99987
0.93,36.09248,12.90738,48.99986
0.94,36.65253,12.34733,48.99986
0.95,37.20606,11.79381,48.99987
0.96,37.75259,11.24728,48.99987
0.97,38.29161,10.70826,48.99987
0.98,38.82264,10.17723,48.99988
0.99,39.34519,9.654685,48.99988
1,39.85877,9.141109,48.99988
1.01,40.36289,8.636996,48.99989
1.02,40.85706,8.142828,48.99989
1.03,41.34081,7.659086,48.99989
1.04,41.81365,7.186244,48.99989
1.05,42.27511,6.724782,48.99989
1.06,42.72474,6.275159,48.99989
1.07,43.16206,5.837839,48.9999
1.08,43.58663,5.413265,48.9999
1.09,43.99801,5.001883,48.99989
1.1,44.39576,4.604134,48.9999
1.11,44.77947,4.220432,48.9999
1.12,45.14872,3.851186,48.99991
1.13,45.50312,3.496793,48.99991
1.14,45.84227,3.157637,48.99991
1.15,46.16581,2.834095,48.9999
1.16,46.47337,2.52653,48.9999
