Time,Kinetic Energy,Potential Energy,Total Energy
0,0,49,49
0.3,4.3162,44.6838,49
0.6,16.88848,32.13198,49.02046
0.9,34.44219,14.61491,49.0571
1.2,47.55473,1.457877,49.01261
1.5,46.00674,2.887539,48.89428
1.8,31.21451,17.67657,48.89108
2.1,14.13604,34.83033,48.96636
2.4,2.94892,46.06097,49.00989
2.7,0.1289407,48.88779,49.01674
3,5.930002,43.08822,49.01822
3.3,19.74568,29.2984,49.04408
3.6,37.38025,11.69532,49.07557
3.9,48.50854,0.5007356,49.00927
4.2,44.15792,4.741579,48.89949
4.5,28.12971,20.79007,48.91977
4.8,11.66677,37.32762,48.99439
5.1,1.850761,47.17923,49.02999
5.4,0.5137791,48.51979,49.03357
5.7,7.783402,41.25411,49.03751
6,22.72454,26.34389,49.06844
6.3,40.11618,8.974788,49.09097
6.6,48.9627,0.04168922,49.00439
6.9,41.95056,6.959322,48.90988
7.2,25.05809,23.89207,48.95016
7.5,9.416435,39.60477,49.0212
7.8,1.009475,48.03989,49.04937
8.1,1.151431,47.89922,49.05065
8.4,9.86543,39.19251,49.05794
8.7,25.78324,23.30988,49.09312
9,42.58496,6.517778,49.10274
9.3,48.90998,0.08937483,48.99935
9.6,39.44942,9.476032,48.92546
9.9,22.05125,26.93016,48.9814
10.2,7.397783,41.649,49.04678
10.5,0.4229262,48.6453,49.06823
10.8,2.038522,47.02969,49.06821
11.1,12.16171,36.91796,49.07967
11.4,28.8739,20.24373,49.11763
11.7,44.72571,4.385006,49.11072
12,48.35918,0.6365883,48.99577
12.3,36.72221,12.22371,48.94592
12.6,19.15307,29.8598,49.01287
12.9,5.619056,43.45216,49.07122
13.2,0.08841565,48.99836,49.08678
13.5,3.171063,45.91537,49.08644
13.8,14.65369,34.449,49.10269
14.1,31.94311,17.19818,49.14128
14.4,46.48435,2.630587,49.11494
14.7,47.334,1.660953,48.99496
15,33.83639,15.13414,48.97053
15.3,16.39958,32.64437,49.04395
15.6,4.084799,45.00975,49.09455
15.9,0.002933256,49.10218,49.10511
16.2,4.544108,44.56129,49.1054
16.5,17.31813,31.8087,49.12683
16.8,34.93313,14.23016,49.16328
17.1,47.81651,1.299288,49.11579
17.4,45.87141,3.126558,48.99797
17.7,30.85665,18.14173,48.99838
18,13.8193,35.25488,49.07418
18.3,2.796746,46.32013,49.11687
18.6,0.1633584,48.96004,49.1234
18.9,6.151335,42.97393,49.12527
19.2,20.12667,29.02532,49.15199
19.5,37.78358,11.3994,49.18298
19.8,48.6899,0.4243312,49.11423
