Time,Kinetic Energy,Potential Energy,Total Energy
0,50,49,99
0.05,55.02005,43.86933,98.88938
0.1,60.25063,38.56163,98.81226
0.15,65.62064,33.15742,98.77806
0.2,71.04012,27.75594,98.79607
0.25,76.40079,22.47377,98.87457
0.3,81.57839,17.4417,99.0201
0.35,86.43661,12.7998,99.23641
0.4,90.8331,8.690563,99.52367
0.45,94.6269,5.250865,99.87776
0.5,97.68719,2.602942,100.2901
0.55,99.90219,0.845677,100.7479
0.6,101.1876,0.04699056,101.2346
0.65,101.493,0.2383568,101.7313
0.7,100.8064,1.412202,102.2186
0.75,99.15491,3.522528,102.6774
0.8,96.60255,6.488699,103.0912
0.85,93.24516,10.20185,103.447
0.9,89.20288,14.53304,103.7359
0.95,84.61153,19.34219,103.9537
1,79.61357,24.48685,104.1004
1.05,74.34983,29.8298,104.1796
1.1,68.95259,35.24524,104.1978
1.15,63.54032,40.623,104.1633
1.2,58.21442,45.87098,104.0854
1.25,53.05756,50.91595,103.9735
1.3,48.13369,55.70304,103.8367
1.35,43.48901,60.19423,103.6832
1.4,39.1538,64.36634,103.5201
1.45,35.1447,68.20865,103.3533
1.5,31.46701,71.72059,103.1876
1.55,28.11717,74.90927,103.0264
1.6,25.08486,77.78767,102.8725
1.65,22.35491,80.37268,102.7276
1.7,19.90894,82.6838,102.5927
1.75,17.7267,84.74178,102.4685
1.8,15.78706,86.56783,102.3549
1.85,14.06885,88.18295,102.2518
1.9,12.5514,89.6073,102.1587
1.95,11.21501,90.86007,102.0751
2,10.04117,91.95907,102.0002
2.05,9.012722,92.92073,101.9335
2.1,8.113962,93.76003,101.874
2.15,7.330642,94.49048,101.8211
2.2,6.649948,95.12421,101.7742
2.25,6.060443,95.67196,101.7324
2.3,5.551997,96.14326,101.6953
2.35,5.115704,96.54644,101.6621
2.4,4.743796,96.88872,101.6325
2.45,4.429564,97.17631,101.6059
2.5,4.167275,97.41449,101.5818
2.55,3.952094,97.60766,101.5598
2.6,3.780026,97.75941,101.5394
2.65,3.647856,97.8726,101.5205
2.7,3.553103,97.94936,101.5025
2.75,3.49398,97.99113,101.4851
2.8,3.469371,97.9987,101.4681
2.85,3.47881,97.97221,101.451
2.9,3.522476,97.91116,101.4336
2.95,3.601196,97.8144,101.4156
3,3.716453,97.68011,101.3966
3.05,3.870415,97.50576,101.3762
3.1,4.065968,97.2881,101.3541
3.15,4.306752,97.0231,101.3299
3.2,4.59722,96.70586,101.3031
3.25,4.942696,96.33061,101.2733
3.3,5.349447,95.89058,101.24
3.35,5.82476,95.37794,101.2027
3.4,6.377022,94.78372,101.1607
3.45,7.01581,94.09773,101.1135
3.5,7.751968,93.30845,101.0604
3.55,8.59769,92.40299,101.0007
3.6,9.566583,91.36704,100.9336
3.65,10.6737,90.18481,100.8585
3.7,11.93556,88.83909,100.7747
3.75,13.37008,87.31128,100.6814
3.8,14.99646,85.58163,100.5781
3.85,16.83498,83.62948,100.4645
3.9,18.90665,81.4336,100.3402
3.95,21.23269,78.97295,100.2056
4,23.83388,76.22733,100.0612
4.05,26.72956,73.17859,99.90815
4.1,29.93652,69.81178,99.74829
4.15,33.46744,66.1169,99.58434
4.2,37.32916,62.09086,99.42002
4.25,41.5206,57.73956,99.26016
4.3,46.03045,53.08038,99.11083
4.35,50.83481,48.14443,98.97924
4.4,55.89481,42.97882,98.87363
4.45,61.15458,37.64854,98.80312
4.5,66.53985,32.2373,98.77715
4.55,71.95745,26.84741,98.80486
4.6,77.2962,21.59815,98.89435
4.65,82.42944,16.6223,99.05173
4.7,87.21938,12.06081,99.28019
4.75,91.52331,8.055882,99.57919
4.8,95.20141,4.742517,99.94392
4.85,98.12543,2.239576,100.365
4.9,100.1877,0.6411987,100.8289
4.95,101.3092,0.009419445,101.3187
5,101.446,0.3691823,101.8152
5.05,100.5927,1.706257,102.2989
5.1,98.7828,3.968423,102.7512
5.15,96.08626,7.06973,103.156
5.2,92.6036,10.89731,103.5009
5.25,88.45826,15.31967,103.7779
5.3,83.7878,20.19576,103.9836
5.35,78.73494,25.3835,104.1184
5.4,73.43954,30.74724,104.1868
5.45,68.03184,36.16359,104.1954
5.5,62.62759,41.5253,104.1529
5.55,57.32507,46.74346,104.0685
5.6,52.20377,51.74806,103.9518
5.65,47.3245,56.48718,103.8117
5.7,42.73063,60.92546,103.6561
5.75,38.44995,65.04202,103.492
5.8,34.497,68.82804,103.325
5.85,30.87543,72.2844,103.1598
5.9,27.58039,75.41937,102.9998
5.95,24.60058,78.2467,102.8473
6,21.9202,80.78379,102.704
6.05,19.52047,83.05045,102.5709
6.1,17.38091,85.06755,102.4485
6.15,15.48035,86.85633,102.3367
6.2,13.79765,88.43766,102.2353
6.25,12.3123,89.83159,102.1439
6.3,11.00478,91.05703,102.0618
6.35,9.85679,92.1316,101.9884
6.4,8.851425,93.07148,101.9229
6.45,7.973228,93.89138,101.8646
6.5,7.208197,94.60458,101.8128
6.55,6.543754,95.22298,101.7667
6.6,5.968689,95.75713,101.7258
6.65,5.473088,96.21632,101.6894
6.7,5.048244,96.60867,101.6569
6.75,4.686574,96.94126,101.6278
6.8,4.381541,97.22011,101.6016
6.85,4.127567,97.45035,101.5779
6.9,3.919965,97.63625,101.5562
6.95,3.754878,97.78129,101.5362
7,3.629216,97.88816,101.5174
7.05,3.54062,97.95889,101.4995
