Time,Kinetic Energy,Potential Energy,Total Energy
0,0,49,49
0.2,1.9208,47.0797,49.0005
0.4,7.653745,41.34971,49.00345
0.6,16.89412,32.10652,49.00064
0.8,28.50117,20.47764,48.97881
1,39.94378,8.995825,48.93961
1.2,47.57076,1.352172,48.92293
1.4,48.33109,0.6561702,48.98726
1.6,41.89505,7.244503,49.13955
1.8,30.91375,18.40102,49.31477
2,19.09876,30.34598,49.44474
2.2,9.263309,40.24788,49.51118
2.4,2.784899,46.74789,49.53278
2.6,0.08089294,49.45399,49.53489
2.8,1.212774,48.32166,49.53443
3,6.175797,43.36101,49.5368
3.2,14.77535,34.76051,49.53587
3.4,26.12164,23.39642,49.51806
3.6,38.00545,11.47381,49.47926
3.8,46.89348,2.557376,49.45086
4,49.35468,0.1391032,49.49378
4.2,44.32311,5.309316,49.63243
4.4,33.92895,15.88369,49.81264
4.6,21.89584,28.06265,49.95849
4.8,11.36106,38.67831,50.03938
5,4.001589,46.06734,50.06893
5.2,0.3803107,49.69303,50.07334
5.4,0.590337,49.48183,50.07216
5.6,4.639018,45.43457,50.07359
5.8,12.42451,37.64962,50.07413
6,23.30885,26.75212,50.06097
6.2,35.4622,14.56275,50.02495
6.4,45.59308,4.393841,49.98692
6.6,49.98592,0.01993528,50.00585
6.8,46.76282,3.361032,50.12385
7,37.32023,12.98409,50.30432
7.2,25.24607,25.22079,50.46686
7.4,14.00828,36.55757,50.56585
7.6,5.665585,44.94105,50.60664
7.8,0.9952608,49.6199,50.61516
8,0.1494543,50.46434,50.6138
8.2,3.14066,47.47329,50.61395
8.4,9.933899,40.68141,50.61531
8.6,20.12357,30.48333,50.6069
8.8,32.29428,18.28169,50.57597
9,43.52914,7.002894,50.53203
9.2,49.99237,0.5342192,50.52658
9.4,48.99546,1.621079,50.61654
9.6,40.9777,9.811877,50.78958
9.8,29.16029,21.80729,50.96758
10,17.29005,33.79826,51.08831
10.2,7.888357,43.25616,51.14452
10.4,2.039365,49.12047,51.15984
10.6,0.001983422,51.15737,51.15935
10.8,1.795522,49.36258,51.1581
11,7.421596,43.73778,51.15938
11.2,16.66751,34.48765,51.15517
11.4,28.53467,22.59649,51.13116
11.6,40.59887,10.48735,51.08622
11.8,49.12566,1.93347,51.05913
12,50.72923,0.3855966,51.11483
12.2,44.70656,6.56318,51.26974
12.4,33.59679,17.86165,51.45845
12.6,21.27847,30.3252,51.60367
12.8,10.79177,40.8886,51.68037
13,3.643696,48.06264,51.70634
13.2,0.2764422,51.43221,51.70865
13.4,0.7346448,50.97161,51.70626
13.6,5.028622,46.67796,51.70658
13.8,13.08352,38.62188,51.7054
14,24.28176,27.40737,51.68913
14.2,36.7688,14.87954,51.64834
14.4,47.15799,4.447742,51.60573
14.6,51.60957,0.01480409,51.62437
14.8,48.2027,3.545933,51.74863
15,38.42596,13.51252,51.93849
15.2,26.00869,26.09977,52.10846
15.4,14.49925,37.71195,52.2112
15.6,5.956521,46.29655,52.25307
15.8,1.11958,51.14161,52.26119
16,0.1046208,52.15406,52.25868
16.2,2.914555,49.34286,52.25741
16.4,9.550207,42.7074,52.25761
16.6,19.70332,32.54518,52.2485
16.8,32.10355,20.1125,52.21605
17,43.93372,8.232877,52.1666
17.2,51.25581,0.8950431,52.15086
17.4,51.04086,1.191997,52.23286
17.6,43.38628,9.022594,52.40887
17.8,31.43958,21.15952,52.59911
18,19.11659,33.61617,52.73276
18.2,9.139482,43.65776,52.79724
18.4,2.6984,50.11742,52.81582
18.6,0.06841731,52.74684,52.81526
18.8,1.253157,51.55919,52.81235
19,6.271949,46.54027,52.81222
19.2,15.02898,37.77951,52.80849
19.4,26.78218,26.00426,52.78644
19.6,39.42701,13.3124,52.73941
19.8,49.33126,3.367022,52.69829
