Time,Kinetic Energy,Potential Energy,Total Energy
0,0,49,49
0.1,0.4801923,48.51981,49
0.2,1.920246,47.0798,49.00004
0.3,4.315234,44.68491,49.00015
0.4,7.645929,41.35444,49.00037
0.5,11.86279,37.13794,49.00073
0.6,16.8652,32.13604,49.00124
0.7,22.47907,26.52279,49.00186
0.8,28.43871,20.56375,49.00246
0.9,34.38111,14.62175,49.00286
1,39.8618,9.141069,49.00288
1.1,44.39828,4.604075,49.00236
1.2,47.53878,1.462497,49.00128
1.3,48.94297,0.05684298,48.99982
1.4,48.4515,0.5467783,48.99828
1.5,46.12086,2.876139,48.997
1.6,42.21085,6.785414,48.99627
1.7,37.12911,11.867,48.99611
1.8,31.3528,17.64368,48.99648
1.9,25.35168,23.64547,48.99715
2,19.53162,29.4663,48.99792
2.1,14.20582,34.79284,48.99866
2.2,9.59104,39.40821,48.99925
2.3,5.820917,43.17873,48.99965
2.4,2.967084,46.03282,48.9999
2.5,1.061247,47.93877,49.00002
2.6,0.1137492,48.8863,49.00005
2.7,0.1265173,48.87354,49.00006
2.8,1.099586,47.90048,49.00007
2.9,3.031011,45.96913,49.00014
3,5.91016,43.09015,49.00031
3.1,9.704601,39.29601,49.00061
3.2,14.34137,34.65969,49.00106
3.3,19.68483,29.3168,49.00163
3.4,25.51559,23.48667,49.00225
3.5,31.51754,17.48523,49.00277
3.6,37.28223,11.72077,49.003
3.7,42.33846,6.664301,49.00276
3.8,46.2097,2.792247,49.00195
3.9,48.49141,0.5092306,49.00064
4,48.92916,0.0699311,48.99909
4.1,47.47292,1.524723,48.99765
4.2,44.28814,4.708474,48.99662
4.3,39.71946,9.276724,48.99619
4.4,34.22043,14.77589,48.99632
4.5,28.27306,20.72381,48.99687
4.6,22.31966,26.67796,48.99763
4.7,16.72041,32.278,48.99841
4.8,11.73817,37.26089,48.99906
4.9,7.544686,41.45487,48.99956
5,4.238939,44.76093,48.99987
5.1,1.86946,47.1306,49.00006
5.2,0.4549924,48.54514,49.00013
5.3,0.0003392194,48.99981,49.00015
5.4,0.5060564,48.49409,49.00014
5.5,1.971592,47.02859,49.00019
5.6,4.391793,44.60851,49.0003
5.7,7.746861,41.25367,49.00053
5.8,11.98619,37.01472,49.0009
5.9,17.00748,31.99395,49.00143
6,22.63442,26.36762,49.00204
6.1,28.59872,20.4039,49.00262
6.2,34.53491,14.46811,49.00303
6.3,39.99681,9.006217,49.00303
6.4,44.50174,4.50076,49.0025
6.5,47.59985,1.401559,49.00141
6.6,48.95482,0.04511401,48.99994
6.7,48.41277,0.5856214,48.99839
6.8,46.036,2.961132,48.99713
6.9,42.08908,6.907321,48.99641
7,36.98259,12.0137,48.99628
7.1,31.19438,17.80227,48.99665
7.2,25.19318,23.80415,48.99733
7.3,19.38264,29.61548,48.99812
7.4,14.07331,34.92553,48.99884
7.5,9.47956,39.51987,48.99943
7.6,5.733068,43.26676,48.99983
7.7,2.904133,46.09595,49.00008
7.8,1.023675,47.97654,49.00021
7.9,0.1016735,48.89859,49.00026
8,0.1399488,48.86032,49.00027
8.1,1.138514,47.86175,49.00027
8.2,3.09531,45.90502,49.00033
8.3,5.999325,43.00118,49.00051
8.4,9.817311,39.18349,49.0008
8.5,14.47493,34.52633,49.00126
8.6,19.8346,29.16724,49.00183
8.7,25.67443,23.32802,49.00246
8.8,31.67575,17.32722,49.00298
8.9,37.42792,11.57529,49.0032
9,42.45872,6.544222,49.00295
9.1,46.29251,2.709613,49.00212
9.2,48.52775,0.4730537,49.0008
9.3,48.91491,0.08434831,48.99925
9.4,47.40974,1.588083,48.99782
9.5,44.18311,4.813711,48.99682
