Time,Kinetic Energy,Potential Energy,Total Energy
0,0,49,49
0.1,0.4802001,48.03967,48.51987
0.2,1.920431,46.12066,48.04109
0.3,4.31627,43.2529,47.56916
0.4,7.649347,39.46768,47.11703
0.5,11.87127,34.83637,46.70764
0.6,16.88269,29.49267,46.37535
0.7,22.51064,23.6541,46.16473
0.8,28.48992,17.63541,46.12534
0.9,34.45688,11.84499,46.30186
1,39.96482,6.755707,46.72053
1.1,44.52748,2.847714,47.3752
1.2,47.68851,0.5304831,48.21899
1.3,49.10335,0.06350671,49.16685
1.4,48.6103,1.500579,50.11088
1.5,46.26624,4.677758,50.944
1.6,42.3339,9.249542,51.58344
1.7,37.22536,14.75982,51.98518
1.8,31.42225,20.72341,52.14566
1.9,25.39773,26.69512,52.09285
2,19.55947,32.31274,51.87221
2.1,14.22094,37.31227,51.53322
2.2,9.598245,41.5216,51.11984
2.3,5.823809,44.84187,50.66568
2.4,2.968012,47.22492,50.19293
2.5,1.061481,48.65244,49.71392
2.6,0.1137948,49.11995,49.23375
2.7,0.1264711,48.62707,48.75354
2.8,1.099504,47.17423,48.27373
2.9,3.031276,44.76612,47.79739
3,5.911847,41.42158,47.33342
3.1,9.709801,37.18985,46.89965
3.2,14.35342,32.17141,46.52483
3.3,19.70832,26.5406,46.24893
3.4,25.55597,20.56403,46.12
3.5,31.58025,14.6064,46.18665
3.6,37.37129,9.114636,46.48592
3.7,42.45484,4.574119,47.02896
3.8,46.35005,1.439109,47.78916
3.9,48.6478,0.05111803,48.69891
4,49.09023,0.5686036,49.65883
4.1,47.62629,2.931967,50.55826
4.2,44.42318,6.876891,51.30008
4.3,39.8294,11.99097,51.82037
4.4,34.30314,17.79332,52.09646
4.5,28.33042,23.81213,52.14255
4.6,22.35616,29.64124,51.99741
4.7,16.74152,34.96851,51.71002
4.8,11.74909,39.57888,51.32798
4.9,7.54963,43.34057,50.8902
5,4.240848,46.18354,50.42439
5.1,1.870091,48.07732,49.94741
5.2,0.455181,49.01231,49.46749
5.3,0.0003346549,48.98696,48.9873
5.4,0.5058882,48.00129,48.50718
5.5,1.971438,46.05703,48.02847
5.6,4.392347,43.16452,47.55687
5.7,7.749685,39.35582,47.10551
5.8,11.994,34.70365,46.69765
5.9,17.02429,29.34368,46.36797
6,22.66535,23.49589,46.16124
6.1,28.6494,17.47761,46.12701
6.2,34.61026,11.69944,46.30971
6.3,40.09954,6.635323,46.73486
6.4,44.63074,2.76456,47.39531
6.5,47.74941,0.4936616,48.24307
6.6,49.11504,0.07723472,49.19228
6.7,48.57143,1.563261,50.13469
6.8,46.18126,4.782349,50.96361
6.9,42.21209,9.385074,51.59716
7,37.07891,14.9135,51.9924
7.1,31.26406,20.88272,52.14678
7.2,25.23961,26.84931,52.08892
7.3,19.41095,32.45357,51.86452
7.4,14.08896,37.43409,51.52305
7.5,9.487274,41.62095,51.10822
7.6,5.736407,44.91693,50.65334
7.7,2.905406,47.27489,50.1803
7.8,1.024124,48.67709,49.70122
7.9,0.1017868,49.11925,49.22104
8,0.1398178,48.60102,48.74083
8.1,1.138198,47.12286,48.26106
8.2,3.095206,44.68968,47.78489
8.3,6.000532,41.32093,47.32146
8.4,9.821959,37.06685,46.88881
