Time,Kinetic Energy,Potential Energy,Total Energy
0,0,49,49
0.1,0.4802001,48.51981,49.00001
0.2,1.920339,47.07972,49.00006
0.3,4.315579,44.68443,49
0.4,7.646782,41.35276,48.99954
0.5,11.86447,37.13372,48.99819
0.6,16.86799,32.12742,48.99541
0.7,22.48308,26.50766,48.99074
0.8,28.44352,20.54043,48.98395
0.9,34.38537,14.59003,48.9754
1,39.86274,9.103392,48.96613
1.1,44.39147,4.566475,48.95795
1.2,47.51847,1.434527,48.953
1.3,48.90308,0.05013929,48.95322
1.4,48.38722,0.5723674,48.95959
1.5,46.03032,2.941398,48.97171
1.6,42.09601,6.891923,48.98793
1.7,36.9957,12.01016,49.00586
1.8,31.20909,17.81405,49.02314
1.9,25.20685,23.83118,49.03804
2,19.39419,29.65545,49.04964
2.1,14.08259,34.97524,49.05783
2.2,9.486809,39.57624,49.06305
2.3,5.738563,43.32742,49.06599
2.4,2.908042,46.15932,49.06737
2.5,1.026033,48.04183,49.06786
2.6,0.1024313,48.96551,49.06794
2.7,0.1390571,48.92887,49.06793
2.8,1.136021,47.93195,49.06797
2.9,3.091471,45.97652,49.06799
3,5.994721,43.07303,49.06775
3.1,9.812958,39.25392,49.06688
3.2,14.47234,34.59248,49.06482
3.3,19.83571,29.22537,49.06108
3.4,25.68137,23.37389,49.05527
3.5,31.69027,17.35716,49.04743
3.6,37.45058,11.5877,49.03828
3.7,42.48812,6.54119,49.02931
3.8,46.32471,2.697841,49.02255
3.9,48.55659,0.4635696,49.02016
4,48.93316,0.09046143,49.02362
4.1,47.41101,1.622206,49.03322
4.2,44.16365,4.884184,49.04784
4.3,39.54329,9.52203,49.06532
4.4,34.00883,15.07437,49.08321
4.5,28.04447,21.05495,49.09942
4.6,22.09168,27.02095,49.11263
4.7,16.50772,32.61468,49.1224
4.8,11.5516,37.57735,49.12895
4.9,7.391303,41.74157,49.13288
5,4.122707,45.0122,49.13491
5.1,1.792198,47.34355,49.13575
5.2,0.4172723,48.71869,49.13596
5.3,0.002205768,49.13377,49.13597
5.4,0.5474944,48.58848,49.13597
5.5,2.052722,47.0833,49.13602
5.6,4.512791,44.62315,49.13594
5.7,7.907606,41.22781,49.13541
5.8,12.18562,36.94837,49.13399
5.9,17.2427,31.8884,49.13109
6,22.89962,26.22663,49.12625
6.1,28.88412,20.23518,49.1193
6.2,34.82602,14.2846,49.11061
6.3,40.27455,8.826741,49.10129
6.4,44.74385,4.349329,49.09318
6.5,47.78372,1.304724,49.08845
6.6,49.06148,0.02752546,49.089
6.7,48.43088,0.6648763,49.09576
6.8,45.96459,3.143646,49.10823
6.9,41.9379,7.186801,49.1247
7,36.76997,12.37277,49.14274
7.1,30.94347,18.21653,49.16
7.2,24.9277,24.24708,49.17478
7.3,19.12366,30.06256,49.18622
7.4,13.83737,35.35689,49.19426
