Time,Kinetic Energy,Potential Energy,Total Energy
0,0,49,49
0.3,4.321801,49,53.3218
0.6,17.2872,40.40115,57.68835
0.9,38.49485,24.26269,62.75754
1.2,63.98314,6.358883,70.34202
1.5,81.4166,0.6542776,82.07088
1.8,75.42096,19.67616,95.09711
2.1,49.26623,53.66492,102.9312
2.4,24.49794,80.22537,104.7233
2.7,11.20528,92.90904,104.1143
3,5.879263,97.24435,103.1236
3.3,4.247849,97.9781,102.226
3.6,4.507859,96.97619,101.484
3.9,6.481698,94.4143,100.896
4.2,11.06589,89.41474,100.4806
4.5,20.26827,80.09821,100.3665
4.8,37.31482,63.74033,101.0551
5.1,65.46728,38.65252,104.1198
5.4,102.4791,10.63726,113.1164
5.7,130.3374,0.8589938,131.1964
6,121.6386,29.26388,150.9025
6.3,83.28716,73.402,156.6892
6.6,53.63235,96.1572,149.7896
6.9,45.67932,95.09129,140.7706
7.2,55.71495,78.69379,134.4087
7.5,83.13681,49.86505,133.0019
7.8,125.3618,15.38417,140.746
8.1,161.5198,0.447738,161.9675
8.4,154.4713,31.87115,186.3425
8.7,109.8495,80.47269,190.3222
9,78.9883,97.99371,176.982
9.3,79.58189,84.17191,163.7538
9.6,107.5019,51.13909,158.6409
9.9,154.8836,12.63995,167.5235
10.2,191.5128,2.507944,194.0208
10.5,173.7717,45.31831,219.09
10.8,123.415,91.34052,214.7555
11.1,101.261,93.8368,195.0978
11.4,118.8409,63.56183,182.4028
11.7,166.0591,20.39869,186.4578
12,212.4128,0.5208074,212.9336
12.3,203.6926,39.8331,243.5257
12.6,149.5705,90.82597,240.3965
12.9,124.2538,92.23923,216.493
13.2,147.0134,55.60284,202.6162
13.5,201.2097,10.8106,212.0203
13.8,239.8591,6.63594,246.4951
14.1,208.5923,62.06269,270.655
14.4,154.7303,97.86063,252.5909
14.7,150.8568,76.29221,227.149
15,196.2506,27.62297,223.8736
15.3,252.1609,0.1177708,252.2786
15.6,247.6068,41.48269,289.0895
15.9,187.1764,94.32774,281.5041
16.2,166.1937,84.13399,250.3277
16.5,205.656,34.78313,240.4391
16.8,266.6748,0.08692259,266.7617
17.1,270.7325,37.12867,307.8612
17.4,208.4267,93.75455,302.1813
17.7,184.7032,82.93849,267.6417
18,227.71,30.45781,258.1678
18.3,289.4886,0.233757,289.7224
18.6,282.628,47.56152,330.1895
18.9,217.0774,97.26306,314.3404
19.2,206.6221,72.24483,278.8669
19.5,262.5839,16.49026,279.0742
19.8,315.4135,6.713422,322.127
