Time,Kinetic Energy,Potential Energy,Total Energy
0,50,49,99
0.05,55.02005,44.10817,99.12822
0.1,60.25332,39.03002,99.28334
0.15,65.63488,33.83412,99.469
0.2,71.08183,28.60682,99.68864
0.25,76.49345,23.45183,99.94528
0.3,81.75257,18.48848,100.2411
0.35,86.72872,13.84828,100.577
0.4,91.283,9.669688,100.9527
0.45,95.27456,6.091311,101.3659
0.5,98.5687,3.243677,101.8124
0.55,101.0456,1.240487,102.2861
0.6,102.6091,0.1700443,102.7791
0.65,103.1942,0.08793867,103.2821
0.7,102.7731,1.01192,103.785
0.75,101.3577,2.919725,104.2774
0.8,98.9993,5.750238,104.7495
0.85,95.78499,9.407845,105.1928
0.9,91.83083,13.76955,105.6004
0.95,87.27348,18.6938,105.9673
1,82.26065,24.03009,106.2907
1.05,76.94177,29.62815,106.5699
1.1,71.4598,35.34594,106.8057
1.15,65.94466,41.05587,107.0005
1.2,60.50868,46.64886,107.1575
1.25,55.24428,52.03639,107.2807
1.3,50.22321,57.15083,107.374
1.35,45.49743,61.94431,107.4417
1.4,41.10098,66.38676,107.4877
1.45,37.05239,70.46316,107.5155
1.5,33.35747,74.17095,107.5284
1.55,30.01199,77.51707,107.5291
1.6,27.00423,80.51561,107.5198
1.65,24.31724,83.18542,107.5027
1.7,21.9307,85.54851,107.4792
1.75,19.82244,87.62832,107.4508
1.8,17.96969,89.44872,107.4184
1.85,16.34993,91.03309,107.383
1.9,14.94154,92.40371,107.3452
1.95,13.72429,93.58136,107.3056
2,12.67959,94.58506,107.2647
2.05,11.7907,95.43194,107.2226
2.1,11.04274,96.13712,107.1799
2.15,10.42278,96.71376,107.1365
2.2,9.919772,97.17309,107.0929
2.25,9.524519,97.52445,107.049
2.3,9.229609,97.77538,107.005
2.35,9.029356,97.93165,106.961
2.4,8.919744,97.99739,106.9171
2.45,8.89838,97.97506,106.8734
2.5,8.964449,97.86556,106.83
2.55,9.118694,97.66822,106.7869
2.6,9.363414,97.38082,106.7442
2.65,9.702457,96.9996,106.7021
2.7,10.14125,96.51923,106.6605
2.75,10.6868,95.93282,106.6196
2.8,11.34776,95.23187,106.5796
2.85,12.13443,94.40622,106.5406
2.9,13.0588,93.44411,106.5029
2.95,14.13455,92.33208,106.4666
3,15.37702,91.05511,106.4321
3.05,16.80319,89.59663,106.3998
3.1,18.43152,87.93864,106.3702
3.15,20.28175,86.06203,106.3438
3.2,22.37457,83.94682,106.3214
3.25,24.73119,81.57274,106.3039
3.3,27.37269,78.91984,106.2925
3.35,30.31915,75.96944,106.2886
3.4,33.58854,72.70523,106.2938
3.45,37.19535,69.11472,106.3101
3.5,41.14892,65.19097,106.3399
3.55,45.45137,60.93463,106.386
3.6,50.09541,56.35619,106.4516
3.65,55.06184,51.47836,106.5402
3.7,60.31706,46.3387,106.6558
3.75,65.81065,40.99162,106.8023
3.8,71.4735,35.51043,106.9839
3.85,77.21654,29.98807,107.2046
3.9,82.93077,24.53685,107.4676
3.95,88.48875,19.2867,107.7755
4,93.74803,14.38116,108.1292
4.05,98.55654,9.971633,108.5282
4.1,102.76,6.209695,108.9697
4.15,106.2112,3.237724,109.4489
4.2,108.7794,1.179016,109.9584
4.25,110.361,0.1280587,110.4891
4.3,110.8876,0.1423914,111.03
