Time,Kinetic Energy,Potential Energy,Total Energy
0,50,49,99
0.05,55.01128,43.98892,99.0002
0.1,60.20351,38.79689,99.0004
0.15,65.50108,33.49954,99.00063
0.2,70.81023,28.19058,99.00081
0.25,76.02025,22.98073,99.00098
0.3,81.00623,17.99488,99.00111
0.35,85.6335,13.36769,99.00119
0.4,89.76395,9.237254,99.00121
0.45,93.26355,5.737617,99.00117
0.5,96.01085,2.990216,99.00107
0.55,97.90543,1.095479,99.00091
0.6,98.87546,0.1252556,99.00072
0.65,98.88335,0.1171641,99.00052
0.7,97.92881,1.071525,99.00034
0.75,96.04884,2.951341,99.00018
0.8,93.3148,5.685297,99.00009
0.85,89.82665,9.173394,99.00005
0.9,85.7056,13.29447,99.00008
0.95,81.08551,17.91465,99.00016
1,76.10449,22.8958,99.00029
1.05,70.89732,28.10317,99.00049
1.1,65.58907,33.41163,99.0007
1.15,60.29072,38.7102,99.00092
1.2,55.09627,43.90488,99.00114
1.25,50.08167,48.91969,99.00136
1.3,45.30494,53.69662,99.00156
1.35,40.80741,58.19433,99.00174
1.4,36.61548,62.38642,99.0019
1.45,32.74289,66.25916,99.00204
1.5,29.19293,69.80924,99.00217
1.55,25.96075,73.04153,99.00228
1.6,23.03532,75.96703,99.00235
1.65,20.40127,78.60114,99.00241
1.7,18.04034,80.96212,99.00246
1.75,15.93261,83.06987,99.00248
1.8,14.05747,84.94506,99.00253
1.85,12.39433,86.60821,99.00254
1.9,10.92317,88.07938,99.00255
1.95,9.624848,89.37772,99.00256
2,8.48143,90.52115,99.00258
2.05,7.47626,91.52634,99.00259
2.1,6.594046,92.40856,99.00261
2.15,5.82086,93.18176,99.00262
2.2,5.144116,93.85851,99.00262
2.25,4.552496,94.45013,99.00262
2.3,4.035881,94.96674,99.00262
2.35,3.585261,95.41736,99.00262
2.4,3.192647,95.80997,99.00262
2.45,2.850975,96.15164,99.00262
2.5,2.554026,96.44859,99.00261
2.55,2.296333,96.70627,99.0026
2.6,2.073113,96.92949,99.0026
2.65,1.880188,97.12241,99.00259
2.7,1.713922,97.28867,99.00259
2.75,1.571166,97.43143,99.00259
2.8,1.449201,97.55339,99.00259
2.85,1.345695,97.6569,99.00259
2.9,1.258662,97.74393,99.00259
2.95,1.186425,97.81616,99.00259
3,1.127592,97.87499,99.00259
3.05,1.081025,97.92155,99.00258
3.1,1.045821,97.95676,99.00258
3.15,1.021297,97.98129,99.00258
3.2,1.006979,97.9956,99.00258
3.25,1.002586,97.99998,99.00257
3.3,1.008035,97.99454,99.00257
3.35,1.023431,97.97914,99.00257
3.4,1.049074,97.95349,99.00256
3.45,1.08546,97.91711,99.00256
3.5,1.133295,97.86927,99.00256
3.55,1.193507,97.80905,99.00256
3.6,1.267258,97.7353,99.00256
3.65,1.355971,97.64658,99.00256
3.7,1.461354,97.5412,99.00256
3.75,1.585429,97.41712,99.00255
3.8,1.730567,97.27198,99.00255
3.85,1.89953,97.10301,99.00254
3.9,2.095517,96.90702,99.00254
3.95,2.32222,96.68032,99.00254
4,2.583877,96.41866,99.00253
4.05,2.885341,96.1172,99.00253
4.1,3.232156,95.77038,99.00253
4.15,3.630627,95.37191,99.00254
4.2,4.087912,94.91463,99.00255
4.25,4.612104,94.39045,99.00256
4.3,5.212329,93.79023,99.00256
4.35,5.898828,93.10374,99.00257
4.4,6.68305,92.31953,99.00258
4.45,7.577725,91.42485,99.00258
4.5,8.596924,90.40565,99.00258
4.55,9.756085,89.24651,99.00259
4.6,11.07201,87.93061,99.00262
4.65,12.56277,86.43986,99.00262
4.7,14.24761,84.75504,99.00264
4.75,16.14663,82.85605,99.00268
4.8,18.28046,80.72227,99.00273
4.85,20.66968,78.3331,99.00278
4.9,23.33409,75.66877,99.00285
4.95,26.29168,72.71124,99.00292
5,29.55747,69.44556,99.00302
5.05,33.1419,65.86123,99.00313
5.1,37.04908,61.95418,99.00327
5.15,41.2747,57.72871,99.0034
5.2,45.80378,53.19981,99.00359
5.25,50.60843,48.39534,99.00377
5.3,55.64561,43.35836,99.00397
5.35,60.85543,38.14875,99.00417
5.4,66.15999,32.84439,99.00438
5.45,71.46336,27.54119,99.00456
5.5,76.65291,22.3518,99.00471
5.55,81.60222,17.40262,99.00484
5.6,86.17584,12.82908,99.00492
5.65,90.23569,8.769243,99.00494
5.7,93.64884,5.356047,99.00489
5.75,96.29598,2.708793,99.00478
5.8,98.07984,0.9247776,99.00462
5.85,98.93255,0.07188323,99.00443
5.9,98.82101,0.1832394,99.00425
5.95,97.74955,1.254511,99.00406
6,95.75967,3.244238,99.00391
6.05,92.92661,6.077205,99.00381
6.1,89.3534,9.650384,99.00378
6.15,85.16325,13.84056,99.00381
6.2,80.49103,18.5129,99.00392
6.25,75.47482,23.52925,99.00407
6.3,70.2485,28.75575,99.00425
6.35,64.93565,34.0688,99.00444
6.4,59.64524,39.35944,99.00468
6.45,54.4691,44.53582,99.00493
6.5,49.48093,49.52421,99.00514
6.55,44.73663,54.2687,99.00533
6.6,40.27555,58.72998,99.00553
6.65,36.12243,62.88327,99.0057
6.7,32.28957,66.71628,99.00585
6.75,28.77917,70.22679,99.00596
6.8,25.58549,73.42056,99.00604
6.85,22.69688,76.30925,99.00613
6.9,20.09752,78.90865,99.00616
6.95,17.7689,81.23732,99.00623
7,15.69097,83.31528,99.00625
7.05,13.84309,85.16318,99.00626
7.1,12.2047,86.80159,99.00629
7.15,10.75586,88.25043,99.00629
7.2,9.477601,89.52869,99.00629
7.25,8.352118,90.65419,99.00631
7.3,7.362924,91.64339,99.00631
7.35,6.494895,92.51142,99.00632
7.4,5.734275,93.27204,99.00632
7.45,5.068635,93.93769,99.00632
7.5,4.486809,94.51952,99.00633
7.55,3.978822,95.0275,99.00632
7.6,3.535794,95.47053,99.00632
7.65,3.149855,95.85647,99.00632
7.7,2.814051,96.19228,99.00632
7.75,2.52226,96.48406,99.00632
7.8,2.269106,96.73722,99.00632
7.85,2.049883,96.95644,99.00632
7.9,1.860483,97.14584,99.00632
7.95,1.697337,97.30898,99.00631
8,1.55735,97.44896,99.00631
8.05,1.437854,97.56846,99.00631
8.1,1.336565,97.66975,99.00631
8.15,1.251539,97.75477,99.00631
8.2,1.181136,97.82516,99.0063
8.25,1.123999,97.8823,99.0063
8.3,1.079023,97.92728,99.0063
8.35,1.045336,97.96097,99.0063
8.4,1.022285,97.98402,99.0063
8.45,1.009422,97.99687,99.00629
8.5,1.006498,97.99979,99.00629
8.55,1.013455,97.99284,99.00629
8.6,1.030429,97.97586,99.00629
8.65,1.05775,97.94854,99.00629
8.7,1.095947,97.91034,99.00629
8.75,1.145761,97.86053,99.00629
8.8,1.208156,97.79813,99.00628
8.85,1.284339,97.72194,99.00628
8.9,1.375777,97.63049,99.00627
8.95,1.484231,97.52204,99.00627
9,1.61178,97.39449,99.00626
9.05,1.760859,97.24541,99.00626
9.1,1.934303,97.07196,99.00626
